Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
123,1,Goto,-0.031,-0.285,1.0,0.0,0.042
124,0,Goto,0.046,0.277,1.0,0.0,0.042
124,1,Goto,-0.046,-0.277,1.0,0.0,0.042
125,0,Goto,0.062,0.269,1.0,0.0,0.042
125,1,Goto,-0.062,-0.269,1.0,0.0,0.042
126,0,Goto,0.077,0.262,1.0,0.0,0.042
126,1,Goto,-0.077,-0.262,1.0,0.0,0.042
127,0,Goto,0.092,0.254,1.0,0.0,0.042
127,1,Goto,-0.092,-0.254,1.0,0.0,0.042
128,0,Goto,0.108,0.246,1.0,0.0,0.042
128,1,Goto,-0.108,-0.246,1.0,0.0,0.042
129,0,Goto,0.123,0.238,1.0,0.0,0.042
129,1,Goto,-0.123,-0.238,1.0,0.0,0.042
130,0,Goto,0.138,0.231,1.0,0.0,0.042
130,1,Goto,-0.138,-0.231,1.0,0.0,0.042
131,0,Goto,0.154,0.223,1.0,0.0,0.042
131,1,Goto,-0.154,-0.223,1.0,0.0,0.042
132,0,Goto,0.169,0.215,1.0,0.0,0.042
132,1,Goto,-0.169,-0.215,1.0,0.0,0.042
133,0,Goto,0.185,0.208,1.0,0.0,0.042
133,1,Goto,-0.185,-0.208,1.0,0.0,0.042
134,0,Goto,0.2,0.2,1.0,0.0,0.042
134,1,Goto,-0.2,-0.2,1.0,0.0,0.042
135,0,Goto,0.215,0.192,1.0,0.0,0.042
135,1,Goto,-0.215,-0.192,1.0,0.0,0.042
136,0,Goto,0.231,0.185,1.0,0.0,0.042
136,1,Goto,-0.231,-0.185,1.0,0.0,0.042
137,0,Goto,0.246,0.177,1.0,0.0,0.042
137,1,Goto,-0.246,-0.177,1.0,0.0,0.042
138,0,Goto,0.262,0.169,1.0,0.0,0.042
138,1,Goto,-0.262,-0.169,1.0,0.0,0.042
139,0,Goto,0.277,0.162,1.0,0.0,0.042
139,1,Goto,-0.277,-0.162,1.0,0.0,0.042
140,0,Goto,0.292,0.154,1.0,0.0,0.042
140,1,Goto,-0.292,-0.154,1.0,0.0,0.042
141,0,Goto,0.308,0.146,1.0,0.0,0.042
141,1,Goto,-0.308,-0.146,1.0,0.0,0.042
142,0,Goto,0.323,0.138,1.0,0.0,0.042
142,1,Goto,-0.323,-0.138,1.0,0.0,0.042
143,0,Goto,0.338,0.131,1.0,0.0,0.042
143,1,Goto,-0.338,-0.131,1.0,0.0,0.042
144,0,Goto,0.354,0.123,1.0,0.0,0.042
144,1,Goto,-0.354,-0.123,1.0,0.0,0.042
145,0,Goto,0.369,0.115,1.0,0.0,0.042
145,1,Goto,-0.369,-0.115,1.0,0.0,0.042
146,0,Goto,0.385,0.108,1.0,0.0,0.042
146,1,Goto,-0.385,-0.108,1.0,0.0,0.042
147,0,Goto,0.4,0.1,1.0,0.0,0.042
147,1,Goto,-0.4,-0.1,1.0,0.0,0.042
148,0,Goto,0.415,0.092,1.0,0.0,0.042
148,1,Goto,-0.415,-0.092,1.0,0.0,0.042
149,0,Goto,0.431,0.085,1.0,0.0,0.042
149,1,Goto,-0.431,-0.085,1.0,0.0,0.042
150,0,Goto,0.446,0.077,1.0,0.0,0.042
150,1,Goto,-0.446,-0.077,1.0,0.0,0.042
151,0,Goto,0.462,0.069,1.0,0.0,0.042
151,1,Goto,-0.462,-0.069,1.0,0.0,0.042
152,0,Goto,0.477,0.062,1.0,0.0,0.042
152,1,Goto,-0.477,-0.062,1.0,0.0,0.042
153,0,Goto,0.492,0.054,1.0,0.0,0.042
153,1,Goto,-0.492,-0.054,1.0,0.0,0.042
154,0,Goto,0.508,0.046,1.0,0.0,0.042
154,1,Goto,-0.508,-0.046,1.0,0.0,0.042
155,0,Goto,0.523,0.038,1.0,0.0,0.042
155,1,Goto,-0.523,-0.038,1.0,0.0,0.042
156,0,Goto,0.538,0.031,1.0,0.0,0.042
156,1,Goto,-0.538,-0.031,1.0,0.0,0.042
157,0,Goto,0.554,0.023,1.0,0.0,0.042
157,1,Goto,-0.554,-0.023,1.0,0.0,0.042
158,0,Goto,0.569,0.015,1.0,0.0,0.042
158,1,Goto,-0.569,-0.015,1.0,0.0,0.042
159,0,Goto,0.585,0.008,1.0,0.0,0.042
159,1,Goto,-0.585,-0.008,1.0,0.0,0.042
160,0,Goto,0.6,0.0,1.0,0.0,0.042
160,1,Goto,-0.6,0.0,1.0,0.0,0.042
161,0,Goto,0.599,-0.031,1.0,0.0,0.042
161,1,Goto,-0.599,0.031,1.0,0.0,0.042
162,0,Goto,0.597,-0.063,1.0,0.0,0.042
162,1,Goto,-0.597,0.063,1.0,0.0,0.042
163,0,Goto,0.593,-0.094,1.0,0.0,0.042
163,1,Goto,-0.593,0.094,1.0,0.0,0.042
164,0,Goto,0.587,-0.125,1.0,0.0,0.042
164,1,Goto,-0.587,0.125,1.0,0.0,0.042
165,0,Goto,0.58,-0.155,1.0,0.0,0.042
165,1,Goto,-0.58,0.155,1.0,0.0,0.042
166,0,Goto,0.571,-0.185,1.0,0.0,0.042
166,1,Goto,-0.571,0.185,1.0,0.0,0.042
167,0,Goto,0.56,-0.215,1.0,0.0,0.042
167,1,Goto,-0.56,0.215,1.0,0.0,0.042
168,0,Goto,0.548,-0.244,1.0,0.0,0.042
168,1,Goto,-0.548,0.244,1.0,0.0,0.042
169,0,Goto,0.535,-0.272,1.0,0.0,0.042
169,1,Goto,-0.535,0.272,1.0,0.0,0.042
170,0,Goto,0.52,-0.3,1.0,0.0,0.042
170,1,Goto,-0.52,0.3,1.0,0.0,0.042
171,0,Goto,0.503,-0.327,1.0,0.0,0.042
171,1,Goto,-0.503,0.327,1.0,0.0,0.042
172,0,Goto,0.485,-0.353,1.0,0.0,0.042
172,1,Goto,-0.485,0.353,1.0,0.0,0.042
173,0,Goto,0.466,-0.378,1.0,0.0,0.042
173,1,Goto,-0.466,0.378,1.0,0.0,0.042
174,0,Goto,0.446,-0.401,1.0,0.0,0.042
174,1,Goto,-0.446,0.401,1.0,0.0,0.042
175,0,Goto,0.424,-0.424,1.0,0.0,0.042
175,1,Goto,-0.424,0.424,1.0,0.0,0.042
