Step,Id,Command,X-R-L,Y-G,Z-B,Yaw-Intensity,Duration
15.0,11.0,Goto,0.0,1.78,5.741,0.0,0.042
15.0,7.0,Goto,-2.741,1.22,3.0,0.0,0.042
15.0,3.0,Goto,2.741,-1.22,3.0,0.0,0.042
15.0,5.0,Goto,-1.22,-2.741,3.0,0.0,0.042
15.0,0.0,Goto,-1.075,2.801,3.0,0.0,0.042
15.0,4.0,Goto,1.075,-2.801,3.0,0.0,0.042
15.0,1.0,Goto,1.22,2.741,3.0,0.0,0.042
15.0,14.0,Goto,0.0,1.925,0.199,0.0,0.042
15.0,13.0,Goto,0.0,0.259,1.78,0.0,0.042
15.0,15.0,Goto,0.0,4.22,0.259,0.0,0.042
15.0,12.0,Goto,0.0,0.199,4.075,0.0,0.042
15.0,9.0,Goto,0.0,5.741,4.22,0.0,0.042
15.0,8.0,Goto,0.0,5.801,1.925,0.0,0.042
15.0,6.0,Goto,-2.801,-1.075,3.0,0.0,0.042
16.0,2.0,Goto,2.772,1.148,3.0,0.0,0.042
16.0,10.0,Goto,0.0,4.148,5.772,0.0,0.042
16.0,11.0,Goto,0.0,1.852,5.772,0.0,0.042
16.0,7.0,Goto,-2.772,1.148,3.0,0.0,0.042
16.0,3.0,Goto,2.772,-1.148,3.0,0.0,0.042
16.0,5.0,Goto,-1.148,-2.772,3.0,0.0,0.042
16.0,0.0,Goto,-1.148,2.772,3.0,0.0,0.042
16.0,4.0,Goto,1.148,-2.772,3.0,0.0,0.042
16.0,1.0,Goto,1.148,2.772,3.0,0.0,0.042
16.0,14.0,Goto,0.0,1.852,0.228,0.0,0.042
16.0,13.0,Goto,0.0,0.228,1.852,0.0,0.042
16.0,15.0,Goto,0.0,4.148,0.228,0.0,0.042
16.0,12.0,Goto,0.0,0.228,4.148,0.0,0.042
16.0,9.0,Goto,0.0,5.772,4.148,0.0,0.042
16.0,8.0,Goto,0.0,5.772,1.852,0.0,0.042
16.0,6.0,Goto,-2.772,-1.148,3.0,0.0,0.042
17.0,2.0,Goto,2.741,1.22,3.0,0.0,0.042
17.0,10.0,Goto,0.0,4.22,5.741,0.0,0.042
17.0,11.0,Goto,0.0,1.925,5.801,0.0,0.042
17.0,7.0,Goto,-2.801,1.075,3.0,0.0,0.042
17.0,3.0,Goto,2.801,-1.075,3.0,0.0,0.042
17.0,5.0,Goto,-1.075,-2.801,3.0,0.0,0.042
17.0,0.0,Goto,-1.22,2.741,3.0,0.0,0.042
17.0,4.0,Goto,1.22,-2.741,3.0,0.0,0.042
17.0,1.0,Goto,1.075,2.801,3.0,0.0,0.042
17.0,14.0,Goto,0.0,1.78,0.259,0.0,0.042
17.0,13.0,Goto,0.0,0.199,1.925,0.0,0.042
17.0,15.0,Goto,0.0,4.075,0.199,0.0,0.042
17.0,12.0,Goto,0.0,0.259,4.22,0.0,0.042
17.0,9.0,Goto,0.0,5.801,4.075,0.0,0.042
17.0,8.0,Goto,0.0,5.741,1.78,0.0,0.042
17.0,6.0,Goto,-2.741,-1.22,3.0,0.0,0.042
18.0,2.0,Goto,2.708,1.292,3.0,0.0,0.042
18.0,10.0,Goto,0.0,4.292,5.708,0.0,0.042
18.0,11.0,Goto,0.0,1.999,5.828,0.0,0.042
18.0,7.0,Goto,-2.828,1.001,3.0,0.0,0.042
18.0,3.0,Goto,2.828,-1.001,3.0,0.0,0.042
18.0,5.0,Goto,-1.001,-2.828,3.0,0.0,0.042
18.0,0.0,Goto,-1.292,2.708,3.0,0.0,0.042
18.0,4.0,Goto,1.292,-2.708,3.0,0.0,0.042
18.0,1.0,Goto,1.001,2.828,3.0,0.0,0.042
18.0,14.0,Goto,0.0,1.708,0.292,0.0,0.042
18.0,13.0,Goto,0.0,0.172,1.999,0.0,0.042
18.0,15.0,Goto,0.0,4.001,0.172,0.0,0.042
18.0,12.0,Goto,0.0,0.292,4.292,0.0,0.042
18.0,9.0,Goto,0.0,5.828,4.001,0.0,0.042
18.0,8.0,Goto,0.0,5.708,1.708,0.0,0.042
18.0,6.0,Goto,-2.708,-1.292,3.0,0.0,0.042
19.0,2.0,Goto,2.673,1.362,3.0,0.0,0.042
19.0,10.0,Goto,0.0,4.362,5.673,0.0,0.042
19.0,11.0,Goto,0.0,2.073,5.853,0.0,0.042
19.0,7.0,Goto,-2.853,0.927,3.0,0.0,0.042
19.0,3.0,Goto,2.853,-0.927,3.0,0.0,0.042
19.0,5.0,Goto,-0.927,-2.853,3.0,0.0,0.042
19.0,0.0,Goto,-1.362,2.673,3.0,0.0,0.042
19.0,4.0,Goto,1.362,-2.673,3.0,0.0,0.042
19.0,1.0,Goto,0.927,2.853,3.0,0.0,0.042
19.0,14.0,Goto,0.0,1.638,0.327,0.0,0.042
19.0,13.0,Goto,0.0,0.147,2.073,0.0,0.042
19.0,15.0,Goto,0.0,3.927,0.147,0.0,0.042
19.0,12.0,Goto,0.0,0.327,4.362,0.0,0.042
19.0,9.0,Goto,0.0,5.853,3.927,0.0,0.042
19.0,8.0,Goto,0.0,5.673,1.638,0.0,0.042
19.0,6.0,Goto,-2.673,-1.362,3.0,0.0,0.042
20.0,2.0,Goto,2.636,1.431,3.0,0.0,0.042
